RUN_ID;success/collision;planned_path;traveled_path;time_taken;path_efficiency;time_effiency
1;success;0.7688518098586075;0.8080073810417716;4.402573594998103;0.951540577348835;0.18353069258394075
2;success;0.7882970358443941;0.5903848885126278;2.992800530992099;1.3352256319269478;0.19726837201439484
3;collision;;;;;
4;success;3.368162414482691;3.70228095244336;18.731928883004002;0.909753327137379;0.19764547343560238
5;collision;;;;;
6;success;2.0283581386694203;2.6860471517383577;13.732386303003295;0.7551461400656002;0.19559944589899242
7;success;2.074108971352292;1.864353830368969;9.462630335998256;1.1125082254058025;0.1970227900879201
8;success;1.33334347980708;1.4089528787962364;7.132400125992717;0.9463364601279252;0.19754260191622838
9;collision;;;;;
10;collision;;;;;
11;success;0.8907270737171442;0.6436300870988565;3.3913332390075084;1.3839114913537838;0.18978674218615516
12;success;0.618809209075659;1.0164516514426165;5.121677700008149;0.608793549793936;0.1984606824129131
13;collision;;;;;
14;success;3.368163095890397;3.823249290869286;19.392076620992157;0.8809687361831912;0.19715522816832173
15;success;2.050904457130651;2.38554191036747;11.992397695008549;0.8597226685548898;0.198921180821111
16;success;2.261262440320972;3.3306096770167963;16.732570228006807;0.6789334865400286;0.19904949637934616
17;success;2.037135641009608;1.8786970628079243;9.46270303199708;1.084334287490118;0.19853704131423322
18;success;1.4081153423663642;1.4233695468295906;7.132845575993997;0.9892830329992631;0.19955143170630565
19;success;3.0125339927835038;3.245865456645364;16.332153373994515;0.9281142527383095;0.19874081404438163
20;collision;;;;;
21;success;0.8907267715038748;0.6644000114134115;3.5328289450117154;1.340648338655183;0.18806458556436229
22;success;0.6859225061125743;0.4354281779005463;2.261779647000367;1.5752827697550664;0.19251573798447735
23;success;1.9908894846306506;1.8078668656590842;9.132098372007022;1.1012367793492597;0.1979683958728269
24;success;3.113111285854221;4.1393633817249205;20.792600618005963;0.7520748962505804;0.1990786750427129
25;collision;;;;;
26;collision;;;;;
27;success;1.7919151295265827;2.271436993005664;11.532680656004231;0.7888905283502682;0.19695654989138117
28;success;1.5482685836757348;1.4993898328082687;7.522249767993344;1.0325990945102776;0.19932731284569535
29;collision;;;;;
30;collision;;;;;
31;success;0.8907266302159388;0.6634404473149532;3.5330393110052682;1.3425871663701665;0.18778179038324433
32;success;0.6645774789872592;0.4162820388972721;2.1918892039975617;1.596459652085206;0.18991928886645276
33;collision;;;;;
34;success;3.3922968031634513;3.821765108966553;19.332506138991448;0.8876256667905907;0.19768596381089418
35;collision;;;;;
36;success;2.028357628707027;3.0039471735607455;15.202479906001827;0.6752307918593329;0.19759586542027327
37;success;2.041344993834973;2.0092739770694314;10.133502008000505;1.0159614951129352;0.19828031567794518
38;success;1.4915061471799087;1.4823529046697204;7.462227322001127;1.0061748066073564;0.19864751376566234
39;collision;;;;;
40;collision;;;;;
41;success;0.8907268490867744;0.6776572411208508;3.5930825660034316;1.3144209122793473;0.18860052021420862
42;success;0.6416395983805497;0.4498560515984828;2.392369173001498;1.4263220336829938;0.18803789008620583
43;success;1.9035383292430252;1.5616564960827855;7.932117809003103;1.2189225569245263;0.19687762255753136
44;success;3.0610676888500534;4.400745086082717;22.192289629005245;0.6955794141611676;0.1983006332222232
45;collision;;;;;
46;success;2.028357962662358;2.9919288068358245;15.132612788991537;0.6779432578836959;0.19771396047431752
47;success;2.0714575162165287;1.9680119826130347;9.933331011008704;1.052563467355592;0.1981220579916211
48;success;1.3716207859001135;1.566786408810876;7.862759049996384;0.8754357187340648;0.1992667457883752
49;collision;;;;;
50;collision;;;;;
51;success;0.8907266375636659;0.6509570078987037;3.4634571860078722;1.3683340478028514;0.18795006634657563
52;success;0.6188117591856129;0.8512033237595036;4.332735471005435;0.7269846603188901;0.19645864130310664
53;collision;;;;;
54;success;3.4042861079726183;3.7502315467467;19.00355407099414;0.9077535788225698;0.19734369332896645
55;collision;;;;;
56;success;2.0283577504448513;2.707838523616721;13.805026828995324;0.7490689465986613;0.19614873315054518
57;success;2.071459265035853;1.9000448950409983;9.593393882008968;1.0902159577609118;0.19805763407716007
58;success;1.4915072838679864;1.5300918151879443;7.733269104006467;0.9747828653568619;0.19785834355553866
59;collision;;;;;
60;collision;;;;;
61;success;0.890726613594348;0.6633545624202375;3.523038537998218;1.3427609668418463;0.18829046440041328
62;success;0.5985471117915075;0.4219346411500193;2.1924563070060685;1.4185777924280305;0.19244836934798326
63;success;1.9834353031816327;2.0366983019117524;10.263170555001125;0.9738483610065741;0.19844728205547482
64;success;3.157361486718747;4.037652823897462;20.26252296200255;0.7819794381605628;0.19926703261331774
65;collision;;;;;
66;collision;;;;;
67;success;1.791914595415897;1.970013945869914;10.065321430010954;0.9095948783370809;0.1957229045856482
68;success;1.4081173936785925;1.5754129695854713;7.937696416993276;0.8938084304644907;0.1984723132284042
69;success;2.9491713161149997;2.968371302338414;14.93241565200151;0.9935318111287866;0.19878707983463748
70;collision;;;;;
71;success;0.8907265619827891;0.6902539066565344;3.6633264269912615;1.290433206379531;0.18842271373109631
72;success;0.710460938681789;0.6470555215941655;3.3328228860045783;1.0979906900901024;0.19414638692962835
73;success;1.8048804793062776;1.9652532328573458;9.933105613992666;0.918395883609413;0.19784882082487004
74;success;3.0398779965760814;3.487964692570086;17.533208388005733;0.8715334771167552;0.1989347651258262
75;success;1.7929864967122289;2.315907520990441;11.663094101997558;0.7742047039708324;0.1985671641450438
76;collision;;;;;
77;success;1.7545450363724082;2.2777669131365252;11.533443698004703;0.7702917389191367;0.1974923511813372
78;collision;;;;;
79;collision;;;;;
80;collision;;;;;
81;success;0.8907263519575022;0.6578254054427536;3.46351662199595;1.3540467494684143;0.1899299114850683
82;success;0.7104647537984979;0.48264456746735623;2.5345536509994417;1.4720247604290095;0.19042586345609086
83;success;1.9790296182583602;2.75642727942905;13.864292700003716;0.7179691018978323;0.19881485042711997
84;success;3.113110566653184;3.830825736774157;19.263288970993017;0.8126473978622314;0.19886664953958166
85;collision;;;;;
86;success;2.028357656171979;2.9472958185761136;14.933841730002314;0.6882097288598304;0.1973568403805266
87;success;2.037188229531843;2.306219836990677;11.593185096004163;0.8833452027670156;0.1989289240094652
88;success;1.4863797971531567;1.4172702195084714;7.133496184993419;1.0487624566532228;0.19867820529433408
89;collision;;;;;
90;collision;;;;;
91;success;0.8907265654911577;0.6641609874038543;3.5347714200033806;1.3411305126079867;0.18789361700882462
92;success;0.5985525229677248;0.8465174458661044;4.333781424997142;0.7070764174922853;0.1953299815683858
93;collision;;;;;
94;success;3.417856837644898;3.7438825847397026;18.933593721987563;0.9129177425532238;0.19773755789382633
95;collision;;;;;
96;success;2.0283581839895137;3.0934610871095836;15.663739654002711;0.655692160616359;0.19749186052891787
97;success;2.0371348548258594;1.8376389007043563;9.263169056008337;1.1085610203642497;0.19838123320359946
98;collision;;;;;
99;success;2.6132360067665625;3.1052502935344504;15.733018019003794;0.8415540648068441;0.19737155895859534
100;collision;;;;;
