RUN_ID;success/collision;planned_path;traveled_path;time_taken;path_efficiency;time_effiency
1;success;0.7688518301393684;0.8956995166069917;4.871920269999919;0.8583814280171366;0.1838493790882597
2;success;0.7688528424317078;0.5521981377358497;2.8616837199999736;1.3923495750713621;0.19296267224662228
3;collision;;;;;
4;success;3.368162663723205;3.850833989924629;19.53220077399999;0.8746579760477103;0.19715310294427302
5;collision;;;;;
6;success;2.028358247646237;2.3614263612607505;11.992396325000072;0.8589546898101492;0.19691030026567574
7;collision;;;;;
8;success;1.297693805546544;2.010114309884353;10.26189884200005;0.645582094095536;0.1958813218521827
9;collision;;;;;
10;collision;;;;;
11;collision;;;;;
12;success;0.4910615236231572;0.6763487941050728;3.6664771020000444;0.7260477550978961;0.18446829893909006
13;collision;;;;;
14;collision;;;;;
15;collision;;;;;
16;success;2.028357995508963;2.2661647046482094;11.59228215500002;0.8950620364656316;0.19548909130638784
17;collision;;;;;
18;success;1.2525360907634646;1.4551907433995457;7.462646327000016;0.860736708534409;0.19499661107275498
19;collision;;;;;
20;collision;;;;;
21;collision;;;;;
22;success;0.4910616477784405;0.5954412775620352;3.1926792460000115;0.8247020592677671;0.18650206666016994
23;success;2.0576036188217857;1.9543045638085625;9.861332983000011;1.0528571937691806;0.198178539065418
24;collision;;;;;
25;collision;;;;;
26;collision;;;;;
28;collision;;;;;
29;collision;;;;;
30;collision;;;;;
31;collision;;;;;
32;success;0.49106149884083106;0.7558334347002431;3.9926361420000376;0.6496953909370016;0.18930686589477755
33;success;2.1883055478772135;2.140787797058546;10.791399755000043;1.0221963853138352;0.19837906533549013
34;collision;;;;;
35;collision;;;;;
36;collision;;;;;
37;success;1.7919146523923275;1.9794688200969748;10.062875753999833;0.9052502541083426;0.19671005272127776
38;collision;;;;;
39;collision;;;;;
40;collision;;;;;
41;collision;;;;;
42;success;0.5395943675542076;0.6121190695724282;3.2627938629998425;0.881518636449474;0.18760580510888922
43;collision;;;;;
44;collision;;;;;
45;success;1.867358762253364;2.1808141086741837;11.062699467999892;0.8562668201869882;0.1971321841456902
46;success;2.1065187901498454;2.596072603433052;13.13360653199993;0.8114252226090213;0.19766639095725466
47;collision;;;;;
48;success;1.2483967058271797;1.366128193810931;7.062880132999908;0.9138210538973437;0.19342366967661928
49;collision;;;;;
50;collision;;;;;
51;collision;;;;;
52;collision;;;;;
54;success;0.4910617142532694;0.653818030077897;3.5071175590001076;0.7510678685241572;0.18642603764451596
55;success;2.505159945647837;3.4081445743595795;17.192000702000087;0.7350509613045328;0.19824013699365903
56;success;1.7504666636976187;2.8940850744101394;14.5332970259999;0.604842849705927;0.19913479159151945
57;success;2.071459445945958;1.8580440416552857;9.4065983160001;1.1148602506216945;0.19752560694495228
58;success;1.1900250947137183;1.212874044830847;6.193830988999935;0.9811613166144426;0.19581968687632523
59;collision;;;;;
60;success;2.026203215872494;3.746785819877993;18.932834876000015;0.5407843718001669;0.19789882732392927
61;success;0.6010855464287794;0.7681780001399682;3.933097625999835;0.7824821152379485;0.19531119570028196
62;success;0.7790883437270304;0.6691473013871932;3.4633304789999784;1.1643002103003643;0.19320919717150603
63;success;1.9057639756605993;2.0363309817141455;10.26375803499991;0.9358812456196893;0.19840013519123878
64;collision;;;;;
65;collision;;;;;
66;success;2.0283576869967797;2.453659589477727;12.593124790000047;0.8266662970263634;0.19484120346572997
67;success;2.000768774984418;1.8960885912519496;9.532739884999955;1.055208487733872;0.19890279333389768
68;success;1.017722933135812;0.9925004570085678;5.061577629000112;1.025413062481871;0.19608519907352107
69;collision;;;;;
70;collision;;;;;
71;collision;;;;;
72;success;0.5395945175917807;0.6115476457288231;3.3405738180001663;0.8823425637567601;0.18306664634488634
73;collision;;;;;
74;collision;;;;;
75;success;1.8672975573638984;1.9787947595949182;10.063545050999892;0.9436539834713102;0.1966299896872136
76;collision;;;;;
77;success;1.7545447226990836;1.9240279118488843;9.793150975000117;0.9119123022560849;0.1964666854172399
78;success;1.1900251004983302;1.1673841723562486;5.933810018000031;1.0193945820735115;0.19673433574971635
79;collision;;;;;
80;collision;;;;;
81;collision;;;;;
82;success;0.49106148030138286;0.682488745838167;3.5920433290000346;0.7195158649807601;0.19000014290700679
83;success;2.1588644265702466;2.227657907431954;11.264194319999888;0.9691184716323825;0.1977645133018245
84;collision;;;;;
85;success;1.8500566952080095;1.8339500025825854;9.393890844999987;1.0087825145738665;0.1952279447188518
86;collision;;;;;
87;success;1.7919142215141886;1.9106914143851172;9.733484711999836;0.93783549139506;0.19630085944754597
88;success;1.2232505541411456;1.540004586285277;7.794273234000002;0.794316176091274;0.1975815499471463
89;collision;;;;;
90;collision;;;;;
91;success;0.8902395585732622;0.8796261347242192;4.593532349000043;1.0120658350520366;0.19149231308139222
92;success;0.7993142169114568;0.5743101171136981;2.932849213999816;1.3917815359557977;0.1958198581680422
93;success;1.9090690986179153;1.9690653882821947;10.19406882599992;0.9695305752560001;0.19315794526127816
94;collision;;;;;
95;collision;;;;;
96;collision;;;;;
97;collision;;;;;
98;success;1.2483968289851057;1.4776844016832564;7.5932442600001195;0.8448331914196529;0.19460514519036862
99;success;3.107525762670168;3.983056166302167;19.993512118000126;0.780186277301524;0.19921743327507868
100;collision;;;;;
101;collision;;;;;
102;success;0.4910616172200916;0.6677163775252359;3.5933739269999023;0.7354344355609762;0.18581878510002728
