RUN_ID;success/collision;planned_path;traveled_path;time_taken;path_efficiency;time_effiency
1;success;0.768851805569903;1.3368825057059297;7.001996549999603;0.5751079861456614;0.19092875812770937
2;success;0.7671501369141194;0.514279315827694;2.6623481679998804;1.4916993806749717;0.1931675661391997
3;collision;;;;;
4;success;3.3681618590745654;3.307371186774365;16.792185651999716;1.0183803597682934;0.1969589459833362
5;collision;;;;;
6;success;2.028358331963131;2.1949138613441246;11.13286489499933;0.9241175098876099;0.19715624702587004
7;success;2.0794433371475876;1.9875273984512358;9.992009585000233;1.0462463756564948;0.19891167853109995
8;success;1.4508432863360134;1.5526343133153346;7.7932640270000775;0.9344397929980259;0.19922773153022538
9;success;2.9601569977229083;2.857212734745604;14.332258274000196;1.0360296108600644;0.19935537583276772
10;collision;;;;;
11;success;0.8907264984982263;0.6553898705918575;3.4619184579996727;1.3590788299700838;0.1893140692200323
12;success;0.598555230430317;1.6079879842668323;8.13215038099952;0.3722386213621057;0.19773219984025864
13;collision;;;;;
14;success;3.3547834162394263;3.4527588682078596;17.462872951999998;0.9716240097533115;0.1977199787055898
15;success;2.075279604996092;1.954729960048011;9.862005336000038;1.0616707409268542;0.19820816288878992
16;collision;;;;;
17;success;1.7919147696690707;2.123016405282612;10.733114294000188;0.8440418855032513;0.19780059609254125
18;success;1.4081173893849197;1.4041930398272975;7.062285791999784;1.0027947365115162;0.19882982382530864
19;success;2.881012909128618;2.748113007503787;13.792532147999736;1.0483604208640418;0.1992464456863588
20;collision;;;;;
21;success;0.8907267213801624;0.6356178927993077;3.3932889650004654;1.4013556438087933;0.1873161700507344
22;success;0.5985546812336625;0.39975317932034876;2.1319969400001355;1.4973106211470577;0.18750176035446062
23;success;1.7663956217079042;1.8646683034911635;9.391957746999651;0.9472974997219258;0.19853883010566667
24;success;3.0610875535504243;4.054911469306096;20.39256388100057;0.7549086032386938;0.19884265131977805
25;collision;;;;;
26;success;2.028357437015963;2.0888139714759593;10.662803498999892;0.9710570039814137;0.19589725832159222
27;success;2.0741091687717392;1.9678831612067393;9.992941061999773;1.0539798346055567;0.19692732589908116
28;success;1.401443544884546;5.558259507604643;27.791345068000737;0.25213712007637157;0.19999965795122615
29;success;2.7977257661363915;2.707749908243836;13.66128316600043;1.0332290133659026;0.19820611836688654
30;collision;;;;;
31;success;0.8907266442493541;0.6288194922336289;3.3919668779999483;1.4165060963447638;0.1853849152573118
32;success;0.6456400772371199;3.9825163923932045;19.933826516999943;0.16211862391083265;0.19978684920312914
33;collision;;;;;
34;success;3.354782200531114;3.4757936420083637;17.663836071999867;0.9651845149796271;0.19677456402112323
35;collision;;;;;
36;success;2.028357598986494;2.176910354869636;11.132092617000126;0.9317598193463332;0.19555266289693063
37;success;2.0480680357212333;1.9624146714144552;9.862482925000222;1.0436469241462822;0.19897775097181333
38;success;1.4014366378710308;1.4234757810005916;7.131339069000205;0.9845173740054298;0.19960848407677229
39;collision;;;;;
40;collision;;;;;
41;success;0.8751277194656292;0.6375146261324453;3.392993022000155;1.3727178696662863;0.18789152291171912
42;success;0.6456402174821237;1.5604438968582979;7.9328707659997235;0.4137542008283772;0.19670607815097138
43;collision;;;;;
44;success;3.354783873890617;3.5336448177011954;17.862781387000723;0.9493834403178824;0.19782164608881872
45;success;2.2181931574122444;4.264285942429881;21.3926508200002;0.5201792720654823;0.1993341535048643
46;success;2.2153805173239838;2.6028097312335747;13.132443255999533;0.8511496214031854;0.19819691435137066
47;success;2.0413346911829584;1.8618221767150438;9.392431991999729;1.0964176475675256;0.19822578202332514
48;success;1.371622920790128;1.5616163564223093;7.863731519999419;0.8783353959819814;0.19858464807079587
49;success;2.8331295899076845;2.8300473906395385;14.193224519000069;1.0010890981113392;0.19939425229630053
50;success;1.9558996859611324;12.830559884833034;64.20192342999962;0.15244071213705923;0.19984697029867646
51;success;0.576316483133838;0.45991133089580716;2.3939819970000826;1.2531034667297694;0.19211144088473747
52;success;0.6645714608351355;0.4107448880373101;2.1326800669994554;1.6179664803881115;0.19259564263438814
53;success;1.7664073593936018;1.7145020004746503;8.732574171000124;1.0302743064193463;0.19633408968552646
54;success;3.1021651242398476;3.9993340334355145;20.19273047200022;0.7756704237017733;0.19805811002039064
55;success;1.95188449875397;2.0741210805629304;10.462486174000333;0.9410658408737717;0.19824361495618495
56;success;2.142190758054562;2.008991878275406;10.19264717399983;1.0663013530415557;0.1971020721094019
57;success;2.037134135749537;1.819592561273127;9.263140984000529;1.1195551021181362;0.1964336464721806
58;success;1.3716249573641404;6.35035957783077;31.933242115000212;0.21599169945470648;0.1988636028550253
59;success;2.797742552525648;2.831841226578194;14.263285786999404;0.9879588326730632;0.1985405935818337
60;collision;;;;;
61;success;0.8907266451059105;0.6347902716106182;3.391325369999322;1.403182570592834;0.18718058645335617
62;success;0.5985544899193013;0.413749079076945;2.132240744000228;1.4466605974196933;0.19404426082803564
63;success;1.9333065371159863;2.716171001028367;13.662586202000057;0.7117764442606961;0.19880357648764538
64;success;3.157362298627463;3.480989613073962;17.53284648799945;0.9070300832754532;0.19854104212094503
65;collision;;;;;
66;success;2.0283578346567683;2.215097382589002;11.264558594999471;0.9156969127407064;0.1966430698467245
67;success;2.074119063268442;1.8776173469895503;9.463341966999906;1.104654825752409;0.19840954216143555
68;success;1.4081146244915392;1.357474400227699;6.862669875999927;1.037304736100619;0.197805580736886
69;collision;;;;;
70;success;2.02562267867571;16.019727621808258;80.33302678000018;0.12644551308838445;0.1994164575135435
71;success;0.6010842923943989;0.9439537637681573;4.793095436999465;0.6367730237071548;0.19694032304916584
72;success;0.582141007964862;0.35205181962588233;1.8634669180000856;1.6535662522167627;0.1889230317024958
73;success;1.832487223885864;1.8351090861559098;9.262556208000206;0.9985712771574043;0.19812123618433747
74;success;3.076766937762038;4.060051371475962;20.462767567999435;0.7578147802212494;0.19841164485615553
75;success;2.050902930046958;3.4640311544502898;17.392921347999618;0.5920567219530153;0.19916327367562622
76;success;1.8251711412133231;1.9822681955682497;9.932632110999293;0.920748839785581;0.1995712892026985
77;success;2.0413315112678356;1.8560193834633998;9.333412154999678;1.0998438537094568;0.19885754026936184
78;success;1.4081171680455913;1.3168203398784128;6.663050404999922;1.0693312712466214;0.19763025338818946
79;collision;;;;;
80;success;2.0905617147495166;2.4385467258352675;12.393376245999207;0.8572981983904545;0.19676209915941767
81;success;0.8192880490079867;0.6571559703721166;3.392674366000392;1.2467178051263268;0.19369851022479198
82;success;0.7374764297575181;4.447691836764277;22.263913408000008;0.16581104465502644;0.1997713409703662
83;collision;;;;;
84;success;3.3588363325807604;3.848078065663071;19.463281043999814;0.8728607567897643;0.19770962855460414
85;success;2.1362309352916715;2.1078309216487794;10.592674717000591;1.0134735729280777;0.19898948829853524
86;collision;;;;;
87;success;1.7919143443477588;2.177266090445392;11.063203586000782;0.8230111846279644;0.196802496991059
88;success;1.4502849473395845;1.517565824871934;7.66353779200017;0.9556652657633304;0.19802418492097654
89;success;2.9173864978536916;2.9949285406626576;15.06277074799982;0.9741088838160362;0.1988298561246013
90;collision;;;;;
91;success;0.8907266179059521;0.6629303769977776;3.533373911000126;1.343620158031977;0.18761965014060294
92;success;0.4710942326289327;0.745225371410665;3.8622102190001897;0.6321500189092875;0.1929530836370635
93;success;2.0631517501513583;2.1879793571591897;10.992425315000219;0.9429484530558351;0.199044277714899
94;success;3.03059060834263;4.231732632129598;21.33349833400007;0.7161583379187879;0.19836093292703486
95;success;2.0975161450440925;2.0939641429001195;10.532516489000045;1.001696305142577;0.19880948157897638
96;collision;;;;;
97;success;1.7545448145739202;2.116589565195798;10.733717977000197;0.8289490052416533;0.1971907189783769
98;success;1.3331057486182427;1.2975557280094707;6.532342806000088;1.027397683075476;0.19863558397725847
99;success;2.829611401019261;2.8735328346747773;14.462693150000632;0.9847151794733233;0.19868587439917107
100;success;2.024997460220133;13.386890371901103;67.0639522170004;0.15126720276058842;0.19961380040032278
