RUN_ID;success/collision;planned_path;traveled_path;time_taken;path_efficiency;time_effiency
1;collision;;;;;
2;success;4.821005382310018;4.700181011166328;31.012207436997414;1.025706322981316;0.15155906011253603
3;success;4.48653206604193;4.641010833756265;28.59222476099967;0.9667144134655453;0.1623172338826425
4;collision;;;;;
5;success;4.170165567699318;4.569969056652687;48.722345829002734;0.9125150555732189;0.09379616229258696
6;success;1.6178939899544662;1.7528558518568451;16.93206592899878;0.9230045860534337;0.10352285770721034
7;success;0.9958560069768188;1.0828439389665399;13.811912716002553;0.919667157141091;0.07839927468640541
8;success;2.285783704625801;1.9792027752887758;42.65210515700164;1.1549012224340145;0.046403401848592596
9;success;1.7238901388041106;1.3612610620575913;7.342247638000117;1.2663920146209084;0.18540113725016932
10;success;3.312604362002266;2.95829978331102;19.40240125100172;1.119766286260109;0.15247080735217178
11;success;3.499175860797772;3.497824977910843;24.401558403002127;1.0003862065413391;0.1433443274459268
12;success;2.353793487580938;2.086342149705309;10.06209066700103;1.1281915039263362;0.20734678495270764
13;success;2.3543278961436167;2.122513223937974;15.132531363000453;1.1092170685163265;0.14026161076576985
14;success;2.301478922816255;2.2921855767033295;18.73313711100127;1.0040543602609573;0.12235994233753912
15;success;4.4809053644437915;4.094052745602669;21.32298352399812;1.0944913617091603;0.1920018716421642
16;collision;;;;;
17;success;2.1171952857382057;2.1867145199891795;25.002108692999172;0.9682083629959535;0.08746120364645404
18;success;1.766199114651343;2.74903922869032;32.702114880998124;0.6424786871785692;0.08406304114256767
19;collision;;;;;
20;success;1.916615562325574;1.9988434091316185;21.502500193000742;0.9588622868452874;0.09295865090991884
21;success;1.5178744900480843;1.4419811813990837;8.531795044000319;1.0526312753786182;0.16901263731283672
22;success;3.5403597247026433;3.0883269984853543;60.2027138179983;1.1463681554573026;0.05129880038002644
23;success;3.4689799150017038;3.670144062107975;25.19275079900035;0.9451890324461185;0.1456825454032438
24;success;2.4509401926770975;2.1121176335423506;10.134185754999635;1.1604184131385185;0.20841512920762786
25;success;2.2923698072834715;2.1021663262884465;15.133677281999553;1.0904797487317979;0.13890651208671045
26;success;2.236261919667284;2.362652914011656;23.122627011998702;0.9465046289301263;0.10217925985596868
27;success;4.647979632453021;4.333101756220988;25.732106527000724;1.0726680087260738;0.1683928112016115
28;collision;;;;;
29;success;2.141044877333623;2.275456267693837;21.26155205000032;0.9409299171034216;0.10702211495862095
30;success;1.6590064228123358;1.73325482222481;16.803709452000476;0.9571624446328273;0.10314715492884619
31;success;1.0454677186422086;1.1690194706822703;13.002420779001113;0.8943116388233006;0.08990783259146902
32;collision;;;;;
33;success;1.8125865713154583;1.4760632106835567;7.532343530001526;1.2279870930974965;0.19596334192729759
34;success;3.7733894516517554;3.2384794456469104;20.932558568001696;1.165173197786961;0.1547101581073502
35;success;3.443042098725712;3.5736439011750263;24.462589050999668;0.9634541644156622;0.14608608654319805
36;success;2.4881100262752387;2.388526434477347;12.472022784000728;1.041692480501972;0.19151074976718127
